sno,state,type,city,address,search_hit,match_source,top_result_title,top_result_link
224,C.G.,Dispensary,Champa,"ESI Dispensary, C/o Shri Akwari Begam Nizwi, CSVR Chowk, Near Telephone Exchange, Janjgir, Champa, CG",False,,,
225,C.G.,Dispensary,Chhattisgarh,"ESI Dispensary, Jindal Electronic Power Plant, JINDAL ROAD, PATRAPALI, RAIGARH, CG",False,,,
226,C.G.,Dispensary,Raigarh,"ESI Dispensary, Kirodimal Nagar, Mohan Jute Mill Road, Raigarh, CG",False,,,
227,C.G.,Dispensary,Chhattisgarh,"ESI Dispensary, Near Nakra Factory, Kotba Road, Tumidih, Raigarh, CG 496001",False,,,
228,C.G.,Dispensary,Chhattisgarh,"ESI Dispensary, Opp. Surabhi Restaurant, Near SBI Bank, Balco, Dist Korba",False,,,
229,C.G.,Dispensary,Korba,"ESIC, 1st Floor Vikash Bhavan, Old Bus Stand, Korba, CG",False,,,
230,C.G.,Dispensary,Chhattisgarh,"ESI Dispensary, Near Vinod Dharamkanta, Tedesara Rajnandgaon, CG",False,,,
231,C.G.,Dispensary,Rajnandgaon,"Old District Hospital Near Gurudwara Chowk, C/o Hospital Ke Piche (Old T.V. Hospital) Rajnandgaon, CG 491441",False,,,
232,C.G.,Dispensary,Chhattisgarh,"ESI Dispensary, H.No. V/108, Balaji Nagar, Ratnabandha Road, P.O. Vihar, Vivekanand Nagar Dhamtari",False,,,
233,C.G.,Dispensary,Chhattisgarh,"ESI Dispensary, 28-South Avenue, Choubey Colony, Raipur, CG 492001",True,esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://www.esic.gov.in/dispensaries
234,C.G.,Dispensary,Akaltara,"Employees' State Insurance (ESI) Dispensary, Akaltara, Masjid Road, Ward No. 4, Akaltara, District Janjgir Champa, Chhattisgarh, PIN-495552",False,,,
235,C.G.,Dispensary,Baloda,"Employees' State Insurance (ESI) Dispensary, Baloda Bazar, C/o Dinelesh Jaiswal, Khasra No. 35/2, Vaishnav Colony, Garden Chowk, Civil Line, Baloda Bazar, Dist- Baloda Bazar, CG - 493332",False,,,
236,C.G.,Dispensary,Bilha,"Employees' State Insurance (ESI) Dispensary, Bilha, C/o Ratan Lal Agrawal, Near Cooperative Bank, Bilha, District- Bilaspur, CG",False,,,
237,C.G.,Dispensary,Bhatapara,"Employees' State Insurance (ESI) Dispensary, Bhatapara, C/o Anand Kumar Sao / Shivaram Sabote, Gandhi Mandir Ward, Bhatapara, Dist- Baloda Bazar, CG, PIN-493118",False,,,
238,C.G.,Dispensary,Bhilai-3,"Employees' State Insurance (ESI) Dispensary, Bhilai-3, C/o Anjal Lal Chandrakar, 13- A/5, North Vasundara Nagar, Sirsa Gate Chowk, Bhilai-3, District- Durg, CG, PIN-490021",False,,,
239,C.G.,Dispensary,Dabhra,"Employees' State Insurance (ESI) Dispensary, Dabhra, C/o Smt. Shakun Rathor, Village: Tundri, Via Adbhar, Dabhra, District: Janjgir Champa",False,,,
240,C.G.,Dispensary,Durg,"Employees' State Insurance (ESI) Dispensary, Durg, C/o Shri Sanjeev Bohar, Opposite District Industry Center, Malviya Nagar, Durg, District- Durg, CG, PIN-491001",False,,,
241,C.G.,Dispensary,Jamnipali,"Employees' State Insurance (ESI) Dispensary, Jamnipali, Alknanda Vihar Colony, Qtr. No. I-775, 776, 781 & 782, Hasdeo Thermal Power Project (West), Darri, Jamnipali, District Korba, CG, PIN-495450",False,,,
242,C.G.,Dispensary,Jamgaon,"Employees' State Insurance (ESI) Dispensary, Jamgaon, C/o Vijay Shankar Chouresiya, Village: Jamgaon, Jamgaon Railway Station (Kalmi Rahat), District: Raigarh, PIN-496107",False,,,
243,C.G.,Dispensary,Urga Patadi,"Employees' State Insurance (ESI) Dispensary, Urga Patadi, C/o Lalaram Rajwade, Bhauma Road, Urga, District Korba, CG, PIN-495674",False,,,
244,C.G.,Dispensary,Rajim,"Employees' State Insurance (ESI) Dispensary, Rajim Nawapara, C/o Shri Nairuthin Rizwi, Raja Colony, Ward No.-02, Near National Public School, Nawapara, Rajim, District: Gariyaband, CG, PIN-493885",False,,,
245,C.G.,Dispensary,Rishali Maroda,"Employees' State Insurance (ESI) Dispensary, Rishali Maroda, C/o Shri Ashok Kumar Pandey, Ganesh Nagar, Gali No.1, Rishali, Bhilai, District- Durg, CG, PIN-490006",False,,,
246,C.G.,Dispensary,Sipat,"Employees' State Insurance (ESI) Dispensary, Sipat, C/o Jyoti Enterprises, Jyoti Complex, Opp. N.T.P.C. Material Gate, Kahero Road, Sipat, District Bilaspur, CG, PIN-495555",False,,,
247,C.G.,Dispensary,Tumdibod,"Employees' State Insurance (ESI) Dispensary, Tumdibod, C/o Rajesh Kumar Sahu S/ O Shri Vishram Sahu, Ward No.1, Khasra No. 195/3, Near Jain Hardware Stores, Tumdibod, Dongargaon, District Rajnandgaon, CG, PIN-491441",False,,,
248,C.G.,Dispensary,Jamul,"Employees' State Insurance (ESI) Dispensary, Jamul, C/o Shri Manoj Kumar Sinha, Ground Floor, Laxmi Nagar, Near Durga Mandir, Jamul, District- Durg, CG, PIN-490024",False,,,
249,C.G.,Dispensary,Bhupdeopur,"Employees' State Insurance (ESI) Dispensary, Bhupdeopur, C/o Vijay Kumar Agrawal, Station-Bhupdeopur, Village-Dhaurabhata, Tehsil-Kharsia, District- Raigarh, PIN-496661",False,,,
250,C.G.,Dispensary,Tamnar,"Employees' State Insurance (ESI) Dispensary, Tamnar, C/o Anup Kumar Agrawal, Village & PO Dhaurabhata, Tamnar, District: Raigarh, PIN-496197",False,,,
251,C.G.,Dispensary,Diuka,"Employees' State Insurance (ESI) Dispensary, Diuka, C/o Ward No. 4, Subhash Nagar, Post Diuka, District- Korba, CG, PIN-495452",False,,,
252,C.G.,Dispensary,Sejbahar-Dunda,"Employees' State Insurance (ESI) Dispensary, Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda, Sejbahar, Near Kamal Vihar, District Raipur",False,,,
253,C.G.,Dispensary,Hirmi Rawan,"Employees' State Insurance (ESI) Dispensary, Hirmi Rawan, 1-270, V-Colony, Ultratech Cement, Rawan, District: Balodabazar-Bhatapara, CG, PIN-493196",False,,,
254,C.G.,Dispensary,Chandrapur Sarangarh,"Employees' State Insurance (ESI) Dispensary, Chandrapur Sarangarh, Near Ajay Medical Store, Bus Stand, Chandrapur, District: Raigarh, PIN-495692",True,esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://www.esic.gov.in/dispensaries
255,C.G.,Branch Office,Raipur,"Branch Office, ESIC, 28, College Road, Choubey Colony, Raipur, CG 492001",False,,,
256,C.G.,Branch Office,Bhilai,"Branch Office, ESIC, 6/B, Priyadarshani Parisar, Opp. Maruti Nexa Showroom, G.E. Road, Supela, Bhilai, Distt. Durg",False,,,
257,C.G.,Branch Office,Bilaspur,"Branch Office, ESIC, Shiv Chowk, Vidya Nagar, Bilaspur, CG",False,,,
258,C.G.,Branch Office,Raigarh,"Branch Office, ESIC, Near Kelo Bridge, Chakradhar Nagar Road, Raigarh, CG",False,,,
259,C.G.,Branch Office,Korba,"Branch Office, ESIC, 1st Floor Vikas Bhawan, Old Bus Stand Korba, CG",False,,,
260,C.G.,Branch Office,Rajnandgaon,"Branch Office, ESIC, D8, Vardhman Nagar, G.E Road, Opp. Utsav Hotel, Rajnandgaon (CG)",False,,,
268,Delhi,Hospital,Delhi,"BASAIDARAPUR, Ring Road, New Delhi-110015",True,basaidarapurhospital.esic.gov.in,"ESIC Hospital, Basaidarapur | Employee's State Insurance Corporation ...",https://basaidarapurhospital.esic.gov.in/
269,Delhi,Hospital,Delhi,"JHIIMIL, Medical Superintendent, ESI Hospital, Jhilmil, Delhi-110095",False,,,
270,Delhi,Hospital,Delhi,"OKHLA, Medical Superintendent, ESI Hospital, Phase-II Okhla - 110020",False,,,
271,Delhi,Hospital,Delhi,"ROHINI, Medical Suptd., ESI Hospital Rohini, Sec-15, New Delhi",False,,,
273,Delhi,Dispensary,Azadpur,C-2/35 MODEL TOWN III AZADPUR,False,,,
274,Delhi,Dispensary,Delhi,"NEAR MASJID, INDERLOK",False,,,
275,Delhi,Dispensary,Delhi,JANG PURA EXT. OPP RLY CROSSING (NEAR EROS CINEMA),False,,,
276,Delhi,Dispensary,Delhi,D-13 TO D-20 DDA TENAMENTS JAHANGIR PURI,False,,,
277,Delhi,Dispensary,Delhi,RESETTLEMENT COLONY PHASE-IV JWALAPURI,False,,,
278,Delhi,Dispensary,Delhi,G-BLOCK OPP CGHS DISPENSARY KALKAJI,False,,,
279,Delhi,Dispensary,Delhi,I BLOCK KARAMPURA,False,,,
280,Delhi,Dispensary,Delhi,4010/6/7 Near Vikas Hospital Ward 3 Mehrauli,False,,,
281,Delhi,Dispensary,Mangolpuri,BLOCK Q MANGOLPURI,False,,,
282,Delhi,Dispensary,Delhi,"VILLAGE 183A, 183B, 184A, 184B Mayur Vihar",False,,,
283,Delhi,Dispensary,Delhi,22 FACILITY AREA NEAR P & T BANK MAYAPURI-2,False,,,
284,Delhi,Dispensary,Mayapuri,B-409 MAYAPURI IND. AREA near police station and petrol,False,,,
285,Delhi,Dispensary,Delhi,OPP MORI GATE NEAR TIS HAZARI,False,,,
286,Delhi,Dispensary,Delhi,N.I.A. NEAR MOTI NAGAR POLICE STATION,False,,,
287,Delhi,Dispensary,Najafgarh,THANA ROAD NAJAFGARH,False,,,
288,Delhi,Dispensary,Delhi,"ESI Disp Nandnagri, Adj to DTC Depot nd ITI, New Delhi",False,,,
289,Delhi,Dispensary,Delhi,U 108 VIJAY NAGAR NARELA,False,,,
290,Delhi,Dispensary,Delhi,C-58 OKHLA IND AREA MODI MILL,False,,,
291,Delhi,Dispensary,Delhi,DSIDC SHEDS OKHLA IND AREA,False,,,
292,Delhi,Dispensary,Delhi,"GURDWARA STREET CHUNAMANDI, PAHAR GANJ",False,,,
293,Delhi,Dispensary,Delhi,"RZ-316/F-1 NEAR MAIN DWARKA CHOWK,MAHAVIR ENCLAVE, PALAM/PANKHA RD",False,,,
294,Delhi,Dispensary,Delhi,POCKET-3 PASCHIMPURI MADIPUR,False,,,
295,Delhi,Dispensary,Delhi,"NEAR HOLI CHILD SCHOOL, RAGHUBIR NAGAR",False,,,
296,Delhi,Dispensary,Delhi,"POCKET D-6 SDC-V, ROHINI SEC-V",False,,,
297,Delhi,Dispensary,Delhi,"BEHIND BIRLA COTTON & GEN. MILL Sabzi Mandi, Nangia Park, New Delhi",False,,,
298,Delhi,Dispensary,Delhi,"OPP SAROJANI NAGAR DEPOT, Sarojini Nagar",False,,,
299,Delhi,Dispensary,Delhi,PHASE-IV WELCOME COLONY SEELAMPUR,False,,,
300,Delhi,Dispensary,Delhi,AMBEDKER NAGAR BEHIND SBI TIGRI,False,,,
301,Delhi,Dispensary,Delhi,"NDMC WORKS DEPTT, OPP POLICE STATION TILAK VIHAR",False,,,
302,Delhi,Dispensary,Delhi,SHASTRI NAGAR NEAR VIVEKANAND PURI,False,,,
303,Delhi,Dispensary,Delhi,"HN-181, 184, 186-191 JAHANGIR COLONY BK NAGAR",False,,,
304,Delhi,Dispensary,Delhi,WAZIRPUR IND. AREA,False,,,
305,Delhi,Branch Office,Delhi,"AG-20, Shalimar Bagh Ring Road (Ashok Vihar local office) Delhi-88",False,,,
306,Delhi,Branch Office,Delhi,"BADLI (ROHINI) Manager, Branch Office ESI Corporation D-11, Sector-7, Rohini, NEW DELHI-85 (New Address: ESIC Branch Office, ESIC Disp Premises, Sec-5, Rohini, Delhi-85)",False,,,
307,Delhi,Branch Office,Delhi,"ASHRAM Manager, Branch Office ESI Corporation Behind Nikko Hotel, Bhogal, NEW DELHI-89",False,,,
308,Delhi,Branch Office,Delhi,"Plot No. 20, ESI Dispensary Complex, Opposite shruti apartment, dwarka sec-7",False,,,
309,Delhi,Branch Office,Delhi,"KALKAJI Manager, Branch Office ESI Corporation ESI Dispensary complex, Kalkaji Near Desh Bandhu College, NEW DELHI-19",False,,,
310,Delhi,Branch Office,Karampura,"ESI Dispensary Complex Property No 14, 1st Floor (near Milan cinema) local shopping centre, Karampura, New Delhi-27",False,,,
311,Delhi,Branch Office,Delhi,"KISHAN GANJ Manager, Branch Office ESI Corporation Near Gulabi Bagh Traffic Intersection Vivekanand Puri, NEW DELHI-7",False,,,
312,Delhi,Branch Office,Delhi,"MAYAPURI Manager, Branch Office ESI Corporation DDA Shopping Centre III 1st Floor Phase-I, Mayapuri, NEW DELHI-64",False,,,
313,Delhi,Branch Office,Delhi,Branch Office ESI Corporation Opposite Mori Gate Bus Terminal,False,,,
314,Delhi,Branch Office,Delhi,"Branch Manager, ESI Corporation, Type-II, Staff Quarter, ESI Dispensary, Nandnagri, New Delhi-94 (New Address: ESI Disp Complex, Room No. 14, 16 & 17, Nand Nagri, New Delhi)",False,,,
315,Delhi,Branch Office,Delhi,"NANGLOI Manager, Branch Office ESI Corporation Qtr No. 1, 2, ESI Dispensary Complex, Jwalapuri, Nangloi DELHI-41 (New Address: A-5, Naresh Park Ext., Plot no. 54, Kh-No. 24, Nangloi, New Delhi-41)",False,,,
316,Delhi,Branch Office,Okhla,"D-14/1 ground floor, Okhla Industrial Area, Phase-I, New Delhi-110020",False,,,
317,Delhi,Branch Office,Delhi,"SUBZI MANDI Manager, Branch Office ESI Corporation Behind Birla Mill, Roshanara Road, K-Scheme, Shakti Nagar, Near Nagia Park, Sabzi Mandi, DELHI-7",False,,,
318,Delhi,Branch Office,Delhi,"Shop no. 208-209, Second Floor, MSP Mall, FC-1, K-Block, DSIDC, Narela Industrial Park, Delhi-110040",False,,,
321,Goa,Hospital,Margao,"Near Dr. Rajendra Prasad Stadium, Margao Goa",False,,,
322,Goa,Dispensary,Mapusa,"G.I.D.C Building, First Floor, Industrial Estate, Dulerward, Mapusa, Goa",False,,,
323,Goa,Dispensary,Goa,"First Floor, ESIC Corporation, Plot No 23, Panchdeep Bhawan, Patto Panaji, Goa",False,,,
324,Goa,Dispensary,Ponda,"Jerry Apartments, Ground Floor, Opposite Corporation Bank, Shantinagar, Ponda, Goa",False,,,
325,Goa,Dispensary,Vasco,"First Floor, Dr. Deller Forum Building, Near St. Andrew Church, Vasco-da-Gama, Goa",False,,,
326,Goa,Dispensary,Bicholim,"No. 112, Industrial Estate, Bicholim, Goa.",False,,,
327,Goa,Dispensary,Ilhas,"Plot No 1, Corlim Industrial Estate, Corlim, Ilhas, Goa.",False,,,
328,Goa,Dispensary,Curchorem,"Vockey Building, Near Railway Station, Curchorem, Goa.",False,,,
329,Goa,Dispensary,Goa,"Sunder Complex, Ground Floor, Honda Market, Sattari, Goa.",False,,,
330,Goa,Dispensary,Goa,"IDC, First Floor, Industrial Estate, Kundaim Goa",True,rogoa.esic.gov.in,Dispensary Cum Branch Office | Employee's State Insurance Corporation ...,https://rogoa.esic.gov.in/dispensaries/rosro_index
331,Goa,Dispensary,Goa,"Plot no. 63, ""SURAJ"" building, Kesarval, Verna, Mormugao, Goa.",False,,,
332,Goa,Dispensary,Sancoale,"Plot No 27, Industrial Estate, Sancoale, Goa",False,,,
333,Goa,Dispensary,Margao,"Near Dr. Rajendra Prasad Stadium, ESI Hospital complex, Margao Goa.",False,,,
334,Goa,Dispensary,Pernem,"ESI Dispensary, Administrative Building, Ground Floor, Goa Industrial Development Corporation, Tuem Industrial Estate, Tuem, Pernem, Goa",False,,,
335,Goa,Branch Office,Panaji,"Ground Floor, ESI Corporation, Plot No. 23, Panchdeep Bhavan, Patto Panaji, Goa.",False,,,
336,Goa,Branch Office,Mapusa,"Opposite Sai Service, Mapusa Industrial Estate, Mapusa, Goa",False,,,
337,Goa,Branch Office,Margao,"Near Dr. Rajendra Prasad Stadium, ESI Hospital complex Margao, Goa.",False,,,
338,Goa,Branch Office,Ponda,"Jerry Apartments, Ground Floor, Opposite Corporation Bank, Shantinagar, Ponda, Goa",False,,,
339,Goa,Branch Office,Vasco,"Opposite Government High School, Baina, Vasco, Goa",False,,,
352,Gujarat,Hospital,Vapi,ESIC Hospital Selvas Road Chanod Vapi-396195,False,,,
353,Gujarat,Hospital,Ahmedabad,"ESIC Model Hospital, Hardhasnagar Bapunagar, Ahmedabad 380024",False,,,
354,Gujarat,Hospital,Ahmedabad,"ESIC General Hospital Naroda, Near Naroda Railway Crossing, Naroda, PO: Kuberanagar, Ahmedabad-382340",False,,,
355,Gujarat,Hospital,Baroda,"Hospital, GOTRI ROAD, VADODARA-390021",False,,,
356,Gujarat,Hospital,Ahmedabad,"Rajpur Hirpur General Hospital, Near Sukhiramnagar water tank, Gomtipur, Ahmedabad-380021",False,,,
357,Gujarat,Hospital,Kalol,Shivanand Arcade opp kashiram Hall near Silver Platen Hotel Kalol-Zorashna road kalol Dist- Gandhinagar Pincode-382721,False,,,
358,Gujarat,Hospital,Rajkot,Dudh sagar road opp II Steel Rajkot,False,,,
359,Gujarat,Hospital,Bhavnagar,Near Jaconi Door Mill Vithal Vadi Bhavnagar,False,,,
360,Gujarat,Hospital,Jamnagar,Ranjit nagar Colony nr post office Jamnagar,False,,,
361,Gujarat,Hospital,Surat,"ESIC GENERAL HOSPITAL CIVIL CHAR RASTA, RING ROAD, SURAT.",False,,,
362,Gujarat,Hospital,Ankleshwar,"ESIC Ankleshwar Hospital, Nr 500 Quarters, GIDC Ankleshwar, Dist: Bharuch, Gujrat-393002",False,,,
363,Gujarat,Dispensary,Ahmedabad,"D-1 Acher Sabarmati, Ahmedabad",False,,,
364,Gujarat,Dispensary,Ahmedabad,"D2 Vedaj CSIS Dispensary Near Khati Gramodyog, Red Cross Campus Vedaj Circle Vedaj Ahmedabad-380013",False,,,
365,Gujarat,Dispensary,Ahmedabad,Gujarat,False,,,
366,Gujarat,Dispensary,Ahmedabad,"D-4, Nr. Bombay Garage, Nr. Shantibagh Under Bridge, Shahibag, Ahmedabad",False,,,
367,Gujarat,Dispensary,Ahmedabad,"D-6, D/H Mua. School, Girdharnagar, Ahmedabad",False,,,
368,Gujarat,Dispensary,Ahmedabad,"D-7/9, E.S.I.S. Galiya Limdi, Near Punjab Petro Pump, Asarwa, Ahmedabad",False,,,
369,Gujarat,Dispensary,Ahmedabad,"D-10, ESIS R/H RAVINAGAR SOCIETY, OLD CHAMANPURA, ASARWA, AHMEDABAD PIN 380016",False,,,
370,Gujarat,Dispensary,Ahmedabad,"D-11, Dispensary, ESIS, Rohipinagar Housing beam Colony, Kabaikagar Last But Stop, Asarwa, Ahmedabad-380016",True,rogujarat.esic.gov.in,Dispensary Cum Branch Office | Employee's State Insurance ... - ESIC,https://rogujarat.esic.gov.in/dispensaries/rosro_index
371,Gujarat,Dispensary,Ahmedabad,"D-12, New Mental Hosp., Meaghaninagar, Ahmedabad",False,,,
372,Gujarat,Dispensary,Ahmedabad,"D-13/14, opp. Ashok Mills, Near govt. C colony, Naroda road, Ahmedabad-380025",False,,,
373,Gujarat,Dispensary,Ahmedabad,"D-15, E.S.I.S. Naroda Road Ahmedabad",False,,,
374,Gujarat,Dispensary,Ahmedabad,"D-16, Nr. Anil Starch, Nikol Road, Ahmedabad",False,,,
375,Gujarat,Dispensary,Ahmedabad,"D-17, Nr. Mandhir Manju, Saraspur, Ahmedabad",False,,,
376,Gujarat,Dispensary,Ahmedabad,"d-18, near marim, Dhar soc, Saraspur, Ahmedabad-18",False,,,
377,Gujarat,Dispensary,Ahmedabad,"D 19,ESIS, NR. NAVLAKHA KUNJ! DW,AJAD CHAWK, BAPUNAGAR, AHMEDABAD",False,,,
378,Gujarat,Dispensary,Ahmedabad,"D-20, Monogram Mill Disp., Bapunagar, Ahmedabad",False,,,
379,Gujarat,Dispensary,Ahmedabad,D 21 ESIS. INDUSTRIAL ESTATE BAPUNAGAR,False,,,
380,Gujarat,Dispensary,Ahmedabad,"D-22 Saraspur, Near Ambedkar Hall, saraspur, ahmedabad",False,,,
381,Gujarat,Dispensary,Ahmedabad,"D 23/24, Nr.charbaja Kabrastan, Gomtipur, Ahmedabad.",False,,,
382,Gujarat,Dispensary,Ahmedabad,"D 25, ESIS dispensary, near hathi bhai garden, Gomtipur, Ahmedabad",False,,,
383,Gujarat,Dispensary,Ahmedabad,"D-26,Mun. Agur. Dispensary, Rakhial, Ahmedabad",False,,,
384,Gujarat,Dispensary,Ahmedabad,"D-27/29 ESIS NR.GOVERNMENT G COLONY, SUKHIRAMNAGAR, Ahmedabad",False,,,
385,Gujarat,Dispensary,Ahmedabad,"D-29 ESIS Disp. Near Usha Talkies, Gomtipur Ahmedabad",False,,,
386,Gujarat,Dispensary,Ahmedabad,"D 30, ESIS, sukhramnagar, Near Zurta minara, ahmedabad, -380001",False,,,
387,Gujarat,Dispensary,Ahmedabad,"D 31, Rajpur Gomtipur, A'bad",False,,,
388,Gujarat,Dispensary,Ahmedabad,"D-32 ESIS Dispensary Opp. Torrent Power, Amraiwadi Ahmedabad-380026",False,,,
389,Gujarat,Dispensary,Ahmedabad,D-33 DISPENSARY ESIS NEAR MARDASI TEMPLE KHOKHARA AHMEDABAD-382008,False,,,
390,Gujarat,Dispensary,Ahmedabad,D-34 DISPENSARY ESIS NEAR MARDASI TEMPLE KHOKHARA AHMEDABAD-382008,False,,,
391,Gujarat,Dispensary,Ahmedabad,D35 ESIS Near Shreeji Dairy Maniyasa Maninagar east Ahmedabad-380008,False,,,
392,Gujarat,Dispensary,Ahmedabad,"D-36 ESIS DISP. OPP. RAMJI LAL HALL JAWAHAR CHOWK, MANINAGAR AHMEDABAD",False,,,
393,Gujarat,Dispensary,Ahmedabad,"D37-40, ESIS, KANKARIYA, NR GORDHAN WADI TEKRA, OPP MOLD PILOT DAIRY, AHMEDAB",False,,,
394,Gujarat,Dispensary,Ahmedabad,"Dispensary No. D 40, ESIS, Near Ankur Mill, Kamodlavos, outside Raipur Darwaja, Ahmedabad-380002",False,,,
395,Gujarat,Dispensary,Ahmedabad,"D-39,ESIS, NEAR ST BUS STAND, RAIPUR, AHMEDABAD-380022",False,,,
396,Gujarat,Dispensary,Ahmedabad,"D 42 ESIS BEHIND NARSINH BHARAT CHHATALAYA, PALDI GAM,SUKHLI, AHMEDABAD-380007",False,,,
397,Gujarat,Dispensary,Ahmedabad,"D 43 ESIS 23 NAVBHART SOCIETY, BH FXY CHK-VIA, NARODA, Ahmedabad-382330",True,esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://www.esic.gov.in/dispensaries/index/page:45
398,Gujarat,Dispensary,Ahmedabad,"D 44 Chhotalal chawni, Vishnyrejak, ckhav, Ahmedabad",False,,,
399,Gujarat,Dispensary,Ahmedabad,D45 ESIS Dispensary sartin house satyam nagar amraiwadi opp.vivekanand school ahmedabad,False,,,
400,Gujarat,Dispensary,Ahmedabad,"D-47,E.S.I.S., near vinzol crossing, G.I.D.C., Vatva,Ahmedabad",False,,,
401,Gujarat,Dispensary,Ahmedabad,"D-48,Dr.Saiyed House, Golden Talkies, Vatva, A'bad",False,,,
402,Gujarat,Dispensary,Ahmedabad,"DISP-49,NARODA,A'BAD,IN ESIC GENERAL HOSPITAL COMPOUND, NEAR RAILWAY CROSSING, NARODA,A'DAD",False,,,
403,Gujarat,Dispensary,Bhavnagar,"D-1, esi dispensary, Gangajaliyo talav, Vijay automobile building, Bhavnagar",False,,,
404,Gujarat,Dispensary,Bhavnagar,"D-2, ESIS near motitalav Petrol pump, Bhavnagar",False,,,
405,Gujarat,Dispensary,Bhavnagar,esis disp-3 near duak chouk anandnagar bhavnagar,False,,,
406,Gujarat,Dispensary,Bhavnagar,"D-4, Nr. Rudhadia Hanuman, Bhavnagar",False,,,
407,Gujarat,Dispensary,Kalol,Vankar samaj sudharak mandal opp Nirma factory Nr Ankit Hoto Highway Chhatral Pincode: 382729,False,,,
408,Gujarat,Dispensary,Dhrangadhra,"ESIS., D-1, Dhangadhra, OPP. ARYA SAMAJ TEMPLE, Dhangadhra-363310",False,,,
409,Gujarat,Dispensary,Junagadh,"DR.CHANGELA HOSPITAL, FIRST FLOOR, DHRUV CHAMBER, BUS STATION ROAD,JUNAGADH-362001",False,,,
410,Gujarat,Dispensary,Kadi,"D K Super market Opp Bahuchar mata mandir Detroij road Kadi Taluka-Kadi, Distric- mehsana pincode-382715.",False,,,
411,Gujarat,Dispensary,Kalol,"D-1/3,Kalol, Near Mahendra Mill, Kalol(NG) Pin-382721",False,,,
412,Gujarat,Dispensary,Kalol,"ESIS, Dispensary-2, Block-15 & 16, Mathurnagar society, arsodiya road, Kalol-railway east, Taluka-Kalol, Distric-gadhinagar",False,,,
413,Gujarat,Dispensary,Mehsana,"D-1,ESIS MEHSANA 2ND FLOOR SILVER COMPLEX NR SHILPA GARAGE HIGHWAY MEHSANA-384002",False,,,
414,Gujarat,Dispensary,Morbi,"D1/2 esis morbi, Krishna shopping center, nr housing board, Sama kanthar, Morbi-363642",False,,,
415,Gujarat,Dispensary,Rajkot,"ESIS D1, KOTHARIA COLONY, NEAR SHETH HIGH SCHOOL, RAJKOT",False,,,
416,Gujarat,Dispensary,Rajkot,"ESIS D-2, 8 Manhar Plot, Godown Road, Rajkot - 360002",False,,,
417,Gujarat,Dispensary,Rajkot,"ESIS D3/4, NEAR RAJKOT MILK DAIRY, m0/H ESIS GEN. HOSPITAL, RAJKOT",False,,,
418,Gujarat,Dispensary,Surendranagar,"NEAR RAILWAY UNDERBRIDGE, NEAR OLD POWER HOUSE, SURENDRANAGAR-363001",False,,,
419,Gujarat,Dispensary,Surendranagar,"RBLE-16-53, GIDC Quarters, On Hyundai Showroom, Wadhwan-363030. Dist Surendranagar",False,,,
420,Gujarat,Dispensary,Jamnagar,"ESIS D1/2, Hirji Mistri road, Udyognagar Jamnagar 361004",False,,,
421,Gujarat,Dispensary,Jamnagar,"Vohadev her 7 Patel Colony, road no 4/5 Jamnagar",False,,,
422,Gujarat,Dispensary,Gandhinagar,"D-1, ESIS., SECTOR-17,187/1, GH TYPE, GANDHINAGAR-382017",False,,,
